invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_pct,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating
505-02-0892,East,McCordsville,Member,Male,Health and Wellness,47.57,8,30.4448,411.0048,2/25/2023 0:00,14:12:00,Credit Card,340.56,4.761904716,30.4448,5.6
509-10-0516,East,McCordsville,Not member,Male,Groceries,50.97,4,16.3104,220.1904,2/9/2023 0:00,12:02:00,Credit Card,183.88,4.761904716,16.3104,5.1
509-29-3912,West,Yorktown,Member,Female,Automotive,43.72,9,31.4784,424.9584,3/20/2023 0:00,12:24:00,Credit Card,348.48,4.761904716,31.4784,4.2
510-09-5628,West,Yorktown,Member,Female,Clothing and Apparel,24.66,10,19.728,266.328,3/15/2023 0:00,18:20:00,Cash,196.6,4.761904716,19.728,7.2
510-79-0415,East,McCordsville,Member,Female,Automotive,28.08,6,13.4784,181.9584,1/24/2023 0:00,19:20:00,Credit Card,138.48,4.761904716,13.4784,4.9
510-95-6347,East,McCordsville,Member,Female,Electronics,53.52,3,12.8448,173.4048,3/5/2023 0:00,18:17:00,Credit Card,145.56,4.761904716,12.8448,4
511-54-3087,East,McCordsville,Not member,Male,Automotive,93.45,1,7.476,100.926,2/25/2023 0:00,16:36:00,Cash,88.45,4.761904716,7.476,9.5
512-91-0811,South,Newtown,Not member,Male,Health and Wellness,94.75,1,7.58,102.33,2/6/2023 0:00,20:05:00,Cash,89.75,4.761904716,7.58,6.6
512-98-1403,West,Yorktown,Member,Female,Sports and Outdoors,31.48,3,7.5552,101.9952,3/21/2023 0:00,10:40:00,Credit Card,79.44,4.761904716,7.5552,4.7
514-37-2845,East,McCordsville,Not member,Male,Clothing and Apparel,104.25,2,16.68,225.18,3/20/2023 0:00,13:02:00,Mobile app,198.5,4.761904716,16.68,9
516-77-6464,South,Newtown,Member,Female,Health and Wellness,15.16,5,6.064,81.864,2/24/2023 0:00,13:08:00,Credit Card,50.8,4.761904716,6.064,4.1
518-17-2983,West,Yorktown,Not member,Female,Clothing and Apparel,53.63,4,17.1616,231.6816,2/4/2023 0:00,15:44:00,Credit Card,194.52,4.761904716,17.1616,7.6
518-71-6847,East,McCordsville,Member,Male,Electronics,31.6,6,15.168,204.768,2/26/2023 0:00,15:10:00,Credit Card,159.6,4.761904716,15.168,4.9
521-18-7827,South,Newtown,Member,Male,Groceries,44.39,5,17.756,239.706,1/22/2023 0:00,20:46:00,Cash,196.95,4.761904716,17.756,8.7
522-57-8364,West,Yorktown,Member,Male,Clothing and Apparel,56.34,8,36.0576,486.7776,1/31/2023 0:00,10:00:00,Credit Card,410.72,4.761904716,36.0576,7.6
523-38-0215,South,Newtown,Not member,Male,Groceries,42,1,3.36,45.36,3/6/2023 0:00,13:29:00,Cash,37,4.761904716,3.36,7.9
525-09-8450,East,McCordsville,Not member,Male,Sports and Outdoors,77.13,10,61.704,833.004,1/31/2023 0:00,15:12:00,Credit Card,721.3,4.761904716,61.704,4.2
525-88-7307,East,McCordsville,Member,Male,Automotive,80.82,1,6.4656,87.2856,1/31/2023 0:00,13:19:00,Mobile app,75.82,4.761904716,6.4656,5.8
526-86-8552,South,Newtown,Member,Female,Groceries,26.82,10,21.456,289.656,1/7/2023 0:00,17:36:00,Mobile app,218.2,4.761904716,21.456,7.1
527-09-6272,West,Yorktown,Member,Female,Sports and Outdoors,33.45,5,13.38,180.63,3/21/2023 0:00,10:17:00,Cash,142.25,4.761904716,13.38,9.1
528-14-9470,West,Yorktown,Member,Male,Health and Wellness,96.3,1,7.704,104.004,2/14/2023 0:00,14:42:00,Credit Card,91.3,4.761904716,7.704,9.2
528-87-5606,East,McCordsville,Member,Female,Sports and Outdoors,44.48,1,3.5584,48.0384,2/12/2023 0:00,19:43:00,Mobile app,39.48,4.761904716,3.5584,6.5
529-56-3974,East,McCordsville,Member,Male,Sports and Outdoors,30.51,4,9.7632,131.8032,3/9/2023 0:00,17:03:00,Mobile app,102.04,4.761904716,9.7632,6.8
530-90-9855,West,Yorktown,Member,Male,Groceries,52.59,8,33.6576,454.3776,1/1/2023 0:00,14:47:00,Mobile app,380.72,4.761904716,33.6576,5.7
531-56-4728,West,Yorktown,Not member,Male,Groceries,85.08,3,20.4192,275.6592,2/11/2023 0:00,15:29:00,Mobile app,240.24,4.761904716,20.4192,5.4
531-80-1784,West,Yorktown,Not member,Male,Sports and Outdoors,31.02,7,17.3712,234.5112,3/28/2023 0:00,17:38:00,Mobile app,182.14,4.761904716,17.3712,5.1
532-59-7201,East,McCordsville,Member,Male,Automotive,84.93,6,40.7664,550.3464,1/31/2023 0:00,14:04:00,Mobile app,479.58,4.761904716,40.7664,5.5
533-33-5337,East,McCordsville,Not member,Male,Sports and Outdoors,84.39,10,67.512,911.412,2/7/2023 0:00,20:24:00,Credit Card,793.9,4.761904716,67.512,6.2
533-66-5566,East,McCordsville,Not member,Female,Groceries,56.07,7,31.3992,423.8892,1/12/2023 0:00,11:42:00,Mobile app,357.49,4.761904716,31.3992,7
534-01-4457,West,Yorktown,Not member,Male,Electronics,86.71,6,41.6208,561.8808,1/27/2023 0:00,14:36:00,Cash,490.26,4.761904716,41.6208,8
534-53-3526,West,Yorktown,Not member,Female,Automotive,99.76,4,31.9232,430.9632,2/11/2023 0:00,16:06:00,Credit Card,379.04,4.761904716,31.9232,7.8
537-72-0426,South,Newtown,Member,Male,Clothing and Apparel,75.99,10,60.792,820.692,3/20/2023 0:00,16:28:00,Credit Card,709.9,4.761904716,60.792,5.7
538-22-0304,South,Newtown,Not member,Male,Sports and Outdoors,69.95,10,55.96,755.46,3/24/2023 0:00,18:27:00,Credit Card,649.5,4.761904716,55.96,5.2
539-21-7227,East,McCordsville,Not member,Female,Automotive,56.54,5,22.616,305.316,1/26/2023 0:00,17:45:00,Mobile app,257.7,4.761904716,22.616,4.2
540-11-4336,West,Yorktown,Not member,Male,Electronics,29.94,9,21.5568,291.0168,1/11/2023 0:00,16:49:00,Cash,224.46,4.761904716,21.5568,5.6
541-08-3113,South,Newtown,Not member,Male,Electronics,70.97,8,45.4208,613.1808,2/2/2023 0:00,20:29:00,Mobile app,527.76,4.761904716,45.4208,8.4
541-48-8554,West,Yorktown,Not member,Male,Automotive,65.95,9,47.484,641.034,1/7/2023 0:00,12:08:00,Cash,548.55,4.761904716,47.484,6
541-89-9860,South,Newtown,Member,Female,Clothing and Apparel,85.48,3,20.5152,276.9552,2/15/2023 0:00,12:31:00,Mobile app,241.44,4.761904716,20.5152,8.1
542-41-0513,East,McCordsville,Member,Female,Sports and Outdoors,62.49,4,19.9968,269.9568,3/15/2023 0:00,11:57:00,Mobile app,229.96,4.761904716,19.9968,6.6
544-32-5024,South,Newtown,Member,Female,Electronics,54.79,4,17.5328,236.6928,3/28/2023 0:00,19:16:00,Cash,199.16,4.761904716,17.5328,6.4
544-55-9589,East,McCordsville,Member,Female,Sports and Outdoors,26.43,10,21.144,285.444,1/28/2023 0:00,11:51:00,Mobile app,214.3,4.761904716,21.144,6.2
545-07-8534,South,Newtown,Not member,Female,Health and Wellness,63.32,2,10.1312,136.7712,2/14/2023 0:00,12:42:00,Credit Card,116.64,4.761904716,10.1312,6
545-46-3100,East,McCordsville,Member,Female,Sports and Outdoors,15.59,3,3.7416,50.5116,3/12/2023 0:00,13:52:00,Cash,31.77,4.761904716,3.7416,8.7
546-80-2899,West,Yorktown,Member,Male,Groceries,42.69,2,6.8304,92.2104,2/20/2023 0:00,15:29:00,Credit Card,75.38,4.761904716,6.8304,9.5
548-46-9322,East,McCordsville,Not member,Male,Electronics,44.9,10,35.92,484.92,2/20/2023 0:00,15:24:00,Cash,399,4.761904716,35.92,5.9
548-48-3156,West,Yorktown,Member,Female,Electronics,88.34,2,14.1344,190.8144,3/19/2023 0:00,13:37:00,Mobile app,166.68,4.761904716,14.1344,7.6
549-03-9315,East,McCordsville,Not member,Male,Clothing and Apparel,99.87,8,63.9168,862.8768,2/12/2023 0:00,12:58:00,Credit Card,758.96,4.761904716,63.9168,8.7
549-23-9016,South,Newtown,Member,Female,Electronics,19.87,2,3.1792,42.9192,2/13/2023 0:00,18:15:00,Cash,29.74,4.761904716,3.1792,8.9
549-59-1358,West,Yorktown,Member,Male,Automotive,93.63,3,22.4712,303.3612,3/2/2023 0:00,17:36:00,Credit Card,265.89,4.761904716,22.4712,6
549-84-7482,East,McCordsville,Not member,Female,Automotive,95.28,9,68.6016,926.1216,2/8/2023 0:00,11:15:00,Credit Card,812.52,4.761904716,68.6016,7.2
549-96-4200,South,Newtown,Member,Male,Electronics,22.04,4,7.0528,95.2128,3/8/2023 0:00,20:15:00,Credit Card,68.16,4.761904716,7.0528,7
550-84-8664,West,Yorktown,Not member,Male,Automotive,90.91,5,36.364,490.914,3/22/2023 0:00,14:33:00,Cash,429.55,4.761904716,36.364,8.6
551-21-3069,South,Newtown,Not member,Female,Sports and Outdoors,28.07,9,20.2104,272.8404,2/1/2023 0:00,11:27:00,Mobile app,207.63,4.761904716,20.2104,4.9
552-44-5977,East,McCordsville,Member,Male,Health and Wellness,67,8,42.88,578.88,1/3/2023 0:00,19:08:00,Cash,496,4.761904716,42.88,6.2
554-42-2417,South,Newtown,Not member,Female,Automotive,100.44,10,80.352,1084.752,1/9/2023 0:00,13:45:00,Credit Card,954.4,4.761904716,80.352,5.2
554-53-3790,East,McCordsville,Not member,Male,Automotive,42.02,6,20.1696,272.2896,3/22/2023 0:00,18:33:00,Mobile app,222.12,4.761904716,20.1696,4.5
554-53-8700,South,Newtown,Member,Male,Groceries,61.11,2,9.7776,131.9976,2/2/2023 0:00,10:11:00,Mobile app,112.22,4.761904716,9.7776,6.3
556-41-6224,South,Newtown,Not member,Male,Health and Wellness,38.64,8,24.7296,333.8496,2/15/2023 0:00,17:10:00,Cash,269.12,4.761904716,24.7296,9.3
556-72-8512,South,Newtown,Not member,Male,Groceries,27.96,1,2.2368,30.1968,1/30/2023 0:00,20:47:00,Mobile app,22.96,4.761904716,2.2368,4.3
556-86-3144,South,Newtown,Member,Female,Clothing and Apparel,79.29,1,6.3432,85.6332,1/13/2023 0:00,19:30:00,Mobile app,74.29,4.761904716,6.3432,5
556-97-7101,South,Newtown,Not member,Female,Sports and Outdoors,68.22,2,10.9152,147.3552,1/1/2023 0:00,15:51:00,Mobile app,126.44,4.761904716,10.9152,8.5
558-60-5016,West,Yorktown,Not member,Female,Groceries,38.3,9,27.576,372.276,3/4/2023 0:00,15:27:00,Credit Card,299.7,4.761904716,27.576,7.2
558-80-4082,South,Newtown,Not member,Male,Sports and Outdoors,32.85,7,18.396,248.346,3/14/2023 0:00,17:20:00,Credit Card,194.95,4.761904716,18.396,6
559-61-5987,East,McCordsville,Not member,Female,Health and Wellness,22.75,1,1.82,24.57,1/14/2023 0:00,10:38:00,Mobile app,17.75,4.761904716,1.82,8.6
559-98-9873,West,Yorktown,Member,Female,Clothing and Apparel,58.65,7,32.844,443.394,2/10/2023 0:00,12:56:00,Credit Card,375.55,4.761904716,32.844,5.2
560-30-5617,East,McCordsville,Not member,Female,Automotive,29.77,5,11.908,160.758,3/24/2023 0:00,18:27:00,Mobile app,123.85,4.761904716,11.908,8.5
560-49-6611,West,Yorktown,Member,Female,Automotive,50.58,1,4.0464,54.6264,2/7/2023 0:00,14:13:00,Mobile app,45.58,4.761904716,4.0464,9.8
562-12-5430,West,Yorktown,Member,Female,Clothing and Apparel,93.15,3,22.356,301.806,1/18/2023 0:00,10:11:00,Credit Card,264.45,4.761904716,22.356,7.9
563-36-9814,West,Yorktown,Member,Male,Sports and Outdoors,81.82,1,6.5456,88.3656,2/13/2023 0:00,18:27:00,Credit Card,76.82,4.761904716,6.5456,7.2
563-47-4072,East,McCordsville,Not member,Female,Health and Wellness,60.81,6,29.1888,394.0488,1/22/2023 0:00,11:52:00,Mobile app,334.86,4.761904716,29.1888,9.9
563-91-7120,West,Yorktown,Not member,Female,Clothing and Apparel,66.77,5,26.708,360.558,3/8/2023 0:00,13:21:00,Mobile app,308.85,4.761904716,26.708,6.7
565-17-3836,West,Yorktown,Member,Female,Health and Wellness,52.67,4,16.8544,227.5344,3/12/2023 0:00,14:21:00,Mobile app,190.68,4.761904716,16.8544,9.1
565-67-6697,East,McCordsville,Member,Male,Groceries,32,9,23.04,311.04,3/2/2023 0:00,14:16:00,Mobile app,243,4.761904716,23.04,4.8
565-80-5980,South,Newtown,Member,Female,Groceries,52.38,4,16.7616,226.2816,1/23/2023 0:00,10:25:00,Mobile app,189.52,4.761904716,16.7616,7.1
565-91-4567,East,McCordsville,Not member,Male,Health and Wellness,15.75,8,10.08,136.08,3/15/2023 0:00,14:38:00,Credit Card,86,4.761904716,10.08,6.2
566-19-5475,East,McCordsville,Not member,Male,Clothing and Apparel,52.97,7,29.6632,400.4532,1/7/2023 0:00,20:52:00,Mobile app,335.79,4.761904716,29.6632,6.2
566-71-1091,West,Yorktown,Not member,Male,Clothing and Apparel,82.02,5,32.808,442.908,2/3/2023 0:00,15:59:00,Mobile app,385.1,4.761904716,32.808,5.5
568-88-3448,West,Yorktown,Not member,Male,Health and Wellness,30,1,2.4,32.4,3/3/2023 0:00,15:09:00,Credit Card,25,4.761904716,2.4,5.5
568-90-5112,South,Newtown,Not member,Male,Health and Wellness,71.14,4,22.7648,307.3248,3/19/2023 0:00,12:46:00,Cash,264.56,4.761904716,22.7648,5.6
569-71-4390,East,McCordsville,Not member,Male,Automotive,26.87,2,4.2992,58.0392,1/25/2023 0:00,14:29:00,Credit Card,43.74,4.761904716,4.2992,6.9
569-76-2760,West,Yorktown,Member,Female,Automotive,27.01,4,8.6432,116.6832,1/29/2023 0:00,18:15:00,Cash,88.04,4.761904716,8.6432,6.6
571-94-0759,East,McCordsville,Member,Female,Electronics,79.6,10,63.68,859.68,1/8/2023 0:00,20:55:00,Credit Card,746,4.761904716,63.68,9.5
573-10-3877,East,McCordsville,Member,Male,Health and Wellness,44.01,1,3.5208,47.5308,3/12/2023 0:00,16:46:00,Cash,39.01,4.761904716,3.5208,4.7
573-58-9734,East,McCordsville,Not member,Female,Clothing and Apparel,35.37,3,8.4888,114.5988,3/28/2023 0:00,13:41:00,Credit Card,91.11,4.761904716,8.4888,5.1
573-98-8548,South,Newtown,Member,Female,Clothing and Apparel,36.9,1,2.952,39.852,1/5/2023 0:00,12:40:00,Credit Card,31.9,4.761904716,2.952,9.1
574-22-5561,South,Newtown,Member,Female,Clothing and Apparel,87.63,10,70.104,946.404,3/19/2023 0:00,17:08:00,Credit Card,826.3,4.761904716,70.104,7.9
574-31-8277,East,McCordsville,Member,Male,Clothing and Apparel,38.63,1,3.0904,41.7204,3/20/2023 0:00,19:55:00,Mobile app,33.63,4.761904716,3.0904,5.6
574-57-9721,South,Newtown,Not member,Male,Electronics,48.27,2,7.7232,104.2632,3/8/2023 0:00,16:53:00,Credit Card,86.54,4.761904716,7.7232,5.7
574-80-1489,East,McCordsville,Member,Female,Electronics,67.85,4,21.712,293.112,2/25/2023 0:00,13:22:00,Credit Card,251.4,4.761904716,21.712,8.7
575-30-8091,West,Yorktown,Not member,Male,Automotive,77.5,8,49.6,669.6,3/16/2023 0:00,19:25:00,Credit Card,580,4.761904716,49.6,9.2
575-67-1508,West,Yorktown,Not member,Male,Sports and Outdoors,43.6,1,3.488,47.088,1/29/2023 0:00,11:26:00,Credit Card,38.6,4.761904716,3.488,6.7
576-31-4774,East,McCordsville,Not member,Female,Health and Wellness,78.41,3,18.8184,254.0484,3/2/2023 0:00,13:10:00,Credit Card,220.23,4.761904716,18.8184,4
577-34-7579,South,Newtown,Member,Male,Electronics,55.49,9,39.9528,539.3628,1/10/2023 0:00,17:16:00,Mobile app,454.41,4.761904716,39.9528,5.4
578-80-7669,East,McCordsville,Not member,Male,Automotive,79.97,1,6.3976,86.3676,3/16/2023 0:00,16:58:00,Mobile app,74.97,4.761904716,6.3976,5.6
582-52-8065,East,McCordsville,Not member,Female,Clothing and Apparel,59.31,9,42.7032,576.4932,2/22/2023 0:00,10:49:00,Mobile app,488.79,4.761904716,42.7032,8.9
583-41-4548,South,Newtown,Not member,Male,Groceries,21.67,7,12.1352,163.8252,2/7/2023 0:00,11:36:00,Credit Card,116.69,4.761904716,12.1352,7.4
583-72-1480,South,Newtown,Member,Male,Sports and Outdoors,42.06,4,13.4592,181.6992,1/31/2023 0:00,16:24:00,Credit Card,148.24,4.761904716,13.4592,9.7
584-66-4073,South,Newtown,Not member,Male,Clothing and Apparel,61.5,1,4.92,66.42,3/13/2023 0:00,15:45:00,Credit Card,56.5,4.761904716,4.92,9.6
584-86-7256,South,Newtown,Member,Male,Automotive,39.56,7,22.1536,299.0736,3/11/2023 0:00,16:07:00,Cash,241.92,4.761904716,22.1536,7.3
585-03-5943,East,McCordsville,Not member,Male,Health and Wellness,23.11,10,18.488,249.588,3/13/2023 0:00,11:46:00,Credit Card,181.1,4.761904716,18.488,5.9
585-11-6748,East,McCordsville,Member,Male,Automotive,101.8,3,24.432,329.832,3/15/2023 0:00,13:05:00,Mobile app,290.4,4.761904716,24.432,5.3
585-86-8361,West,Yorktown,Not member,Female,Electronics,32.28,5,12.912,174.312,2/3/2023 0:00,10:31:00,Cash,136.4,4.761904716,12.912,8.6
585-90-0249,West,Yorktown,Member,Male,Sports and Outdoors,78.26,1,6.2608,84.5208,1/27/2023 0:00,18:08:00,Credit Card,73.26,4.761904716,6.2608,9.7
586-25-0848,West,Yorktown,Not member,Female,Automotive,17.34,7,9.7104,131.0904,3/4/2023 0:00,11:19:00,Cash,86.38,4.761904716,9.7104,6.7
587-03-7455,South,Newtown,Member,Female,Clothing and Apparel,102.79,7,57.5624,777.0924,2/16/2023 0:00,17:30:00,Credit Card,684.53,4.761904716,57.5624,4.9
587-73-4862,West,Yorktown,Member,Female,Health and Wellness,15.69,5,6.276,84.726,3/26/2023 0:00,11:07:00,Credit Card,53.45,4.761904716,6.276,7.6
588-01-7461,South,Newtown,Not member,Female,Electronics,38.98,9,28.0656,378.8856,3/24/2023 0:00,10:43:00,Mobile app,305.82,4.761904716,28.0656,4.2
588-47-8641,West,Yorktown,Member,Male,Clothing and Apparel,61.04,10,48.832,659.232,1/14/2023 0:00,19:30:00,Credit Card,560.4,4.761904716,48.832,4.4
589-02-8023,West,Yorktown,Member,Male,Electronics,88.77,2,14.2032,191.7432,1/15/2023 0:00,10:54:00,Cash,167.54,4.761904716,14.2032,7
590-83-4591,East,McCordsville,Member,Male,Sports and Outdoors,92.45,6,44.376,599.076,2/17/2023 0:00,14:40:00,Cash,524.7,4.761904716,44.376,8.8
592-34-6155,South,Newtown,Not member,Male,Electronics,36.77,4,11.7664,158.8464,1/14/2023 0:00,14:43:00,Credit Card,127.08,4.761904716,11.7664,6.2
592-46-1692,South,Newtown,Member,Female,Electronics,41.77,7,23.3912,315.7812,1/11/2023 0:00,20:10:00,Mobile app,257.39,4.761904716,23.3912,7.4
593-08-5916,West,Yorktown,Not member,Female,Clothing and Apparel,20.5,1,1.64,22.14,3/19/2023 0:00,15:23:00,Cash,15.5,4.761904716,1.64,7.4
593-14-4239,East,McCordsville,Not member,Female,Groceries,100.46,8,64.2944,867.9744,3/5/2023 0:00,19:40:00,Credit Card,763.68,4.761904716,64.2944,4.7
593-65-1552,South,Newtown,Not member,Female,Groceries,74.81,4,23.9392,323.1792,1/28/2023 0:00,20:50:00,Cash,279.24,4.761904716,23.9392,5.9
593-95-4461,South,Newtown,Member,Male,Groceries,79.86,1,6.3888,86.2488,3/24/2023 0:00,14:49:00,Mobile app,74.86,4.761904716,6.3888,6.9
594-34-4444,West,Yorktown,Not member,Male,Sports and Outdoors,102.16,1,8.1728,110.3328,3/8/2023 0:00,20:38:00,Credit Card,97.16,4.761904716,8.1728,7.2
595-11-5460,West,Yorktown,Not member,Male,Health and Wellness,101.58,2,16.2528,219.4128,3/15/2023 0:00,10:12:00,Cash,193.16,4.761904716,16.2528,5.1
595-27-4851,West,Yorktown,Not member,Female,Clothing and Apparel,59.28,7,33.1968,448.1568,1/27/2023 0:00,18:05:00,Credit Card,379.96,4.761904716,33.1968,9.3
595-86-2894,South,Newtown,Member,Male,Clothing and Apparel,101.98,4,32.6336,440.5536,2/6/2023 0:00,17:20:00,Credit Card,387.92,4.761904716,32.6336,9.4
595-94-9924,West,Yorktown,Member,Female,Health and Wellness,32.73,5,13.092,176.742,3/26/2023 0:00,20:21:00,Cash,138.65,4.761904716,13.092,4.2
596-42-3999,East,McCordsville,Not member,Male,Electronics,23.22,7,13.0032,175.5432,3/10/2023 0:00,14:04:00,Cash,127.54,4.761904716,13.0032,6.6
597-78-7908,South,Newtown,Not member,Male,Clothing and Apparel,95.22,3,22.8528,308.5128,2/18/2023 0:00,19:39:00,Mobile app,270.66,4.761904716,22.8528,6.2
598-06-7312,East,McCordsville,Member,Male,Clothing and Apparel,96.35,1,7.708,104.058,2/16/2023 0:00,15:42:00,Mobile app,91.35,4.761904716,7.708,6.8
598-47-9715,South,Newtown,Not member,Male,Sports and Outdoors,89.07,4,28.5024,384.7824,3/7/2023 0:00,16:54:00,Credit Card,336.28,4.761904716,28.5024,4.4
600-38-9738,South,Newtown,Member,Male,Automotive,76.92,5,30.768,415.368,1/17/2023 0:00,15:05:00,Cash,359.6,4.761904716,30.768,4.3
602-16-6955,East,McCordsville,Not member,Female,Automotive,81.6,10,65.28,881.28,1/24/2023 0:00,18:10:00,Credit Card,766,4.761904716,65.28,6
602-80-9671,South,Newtown,Member,Female,Groceries,20.95,6,10.056,135.756,2/9/2023 0:00,17:15:00,Cash,95.7,4.761904716,10.056,5.1
603-07-0961,South,Newtown,Member,Male,Sports and Outdoors,79.79,5,31.916,430.866,1/10/2023 0:00,11:34:00,Mobile app,373.95,4.761904716,31.916,4.9
604-70-6476,West,Yorktown,Member,Male,Clothing and Apparel,22.94,5,9.176,123.876,1/23/2023 0:00,14:04:00,Credit Card,89.7,4.761904716,9.176,6.8
605-03-2706,West,Yorktown,Not member,Female,Health and Wellness,20.8,3,4.992,67.392,3/25/2023 0:00,18:02:00,Mobile app,47.4,4.761904716,4.992,9.5
605-72-4132,South,Newtown,Not member,Female,Electronics,99.47,8,63.6608,859.4208,2/27/2023 0:00,15:12:00,Credit Card,755.76,4.761904716,63.6608,9.1
605-83-1050,East,McCordsville,Not member,Male,Clothing and Apparel,32.18,2,5.1488,69.5088,3/15/2023 0:00,16:26:00,Credit Card,54.36,4.761904716,5.1488,4.3
606-80-4905,South,Newtown,Member,Female,Automotive,24.15,6,11.592,156.492,1/29/2023 0:00,10:01:00,Cash,114.9,4.761904716,11.592,6.8
607-65-2441,South,Newtown,Member,Male,Health and Wellness,86.95,10,69.56,939.06,3/10/2023 0:00,12:39:00,Credit Card,819.5,4.761904716,69.56,6
607-76-6216,South,Newtown,Member,Female,Clothing and Apparel,97.49,5,38.996,526.446,3/2/2023 0:00,16:35:00,Cash,462.45,4.761904716,38.996,8.6
608-04-3797,East,McCordsville,Member,Female,Health and Wellness,30.32,8,19.4048,261.9648,3/5/2023 0:00,20:24:00,Credit Card,202.56,4.761904716,19.4048,8.7
608-05-3804,East,McCordsville,Member,Male,Sports and Outdoors,44.75,1,3.58,48.33,2/25/2023 0:00,20:19:00,Mobile app,39.75,4.761904716,3.58,6.1
608-27-6295,East,McCordsville,Member,Male,Sports and Outdoors,57.89,6,27.7872,375.1272,1/19/2023 0:00,17:34:00,Cash,317.34,4.761904716,27.7872,9.8
608-96-3517,East,McCordsville,Member,Female,Clothing and Apparel,96.54,4,30.8928,417.0528,3/23/2023 0:00,19:20:00,Cash,366.16,4.761904716,30.8928,4.8
609-81-8548,West,Yorktown,Member,Female,Groceries,42.44,6,20.3712,275.0112,2/6/2023 0:00,13:55:00,Cash,224.64,4.761904716,20.3712,5.9
610-46-4100,West,Yorktown,Not member,Male,Health and Wellness,33.95,7,19.012,256.662,3/3/2023 0:00,20:31:00,Cash,202.65,4.761904716,19.012,6
612-36-5536,West,Yorktown,Member,Male,Electronics,85.96,8,55.0144,742.6944,2/17/2023 0:00,11:12:00,Credit Card,647.68,4.761904716,55.0144,7.4
613-59-9758,South,Newtown,Not member,Female,Automotive,19.36,10,15.488,209.088,1/27/2023 0:00,14:28:00,Mobile app,143.6,4.761904716,15.488,5.4
616-24-2851,East,McCordsville,Member,Female,Clothing and Apparel,22.87,4,7.3184,98.7984,3/22/2023 0:00,14:42:00,Credit Card,71.48,4.761904716,7.3184,6.5
616-87-0016,East,McCordsville,Not member,Male,Clothing and Apparel,100.54,7,56.3024,760.0824,3/9/2023 0:00,14:36:00,Credit Card,668.78,4.761904716,56.3024,9.6
617-15-4209,South,Newtown,Member,Male,Health and Wellness,20.37,2,3.2592,43.9992,3/16/2023 0:00,19:47:00,Mobile app,30.74,4.761904716,3.2592,7.2
618-34-8551,West,Yorktown,Not member,Female,Automotive,98.18,2,15.7088,212.0688,1/16/2023 0:00,18:41:00,Cash,186.36,4.761904716,15.7088,8.5
620-02-2046,South,Newtown,Not member,Male,Groceries,74.4,2,11.904,160.704,1/27/2023 0:00,19:48:00,Credit Card,138.8,4.761904716,11.904,9
622-20-1945,South,Newtown,Not member,Female,Health and Wellness,44.42,1,3.5536,47.9736,1/18/2023 0:00,15:08:00,Mobile app,39.42,4.761904716,3.5536,8.4
624-01-8356,East,McCordsville,Not member,Female,Groceries,54.01,10,43.208,583.308,1/27/2023 0:00,10:44:00,Cash,490.1,4.761904716,43.208,4.2
626-43-7888,South,Newtown,Not member,Female,Clothing and Apparel,65.41,8,41.8624,565.1424,2/7/2023 0:00,12:23:00,Credit Card,483.28,4.761904716,41.8624,9.6
627-95-3243,East,McCordsville,Member,Female,Groceries,82.68,9,59.5296,803.6496,2/4/2023 0:00,13:21:00,Credit Card,699.12,4.761904716,59.5296,9.8
628-34-3388,South,Newtown,Not member,Male,Clothing and Apparel,32.38,6,15.5424,209.8224,1/5/2023 0:00,20:54:00,Cash,164.28,4.761904716,15.5424,7.9
628-90-8624,East,McCordsville,Member,Male,Health and Wellness,87.58,10,70.064,945.864,3/14/2023 0:00,14:41:00,Credit Card,825.8,4.761904716,70.064,5
629-42-4133,South,Newtown,Not member,Male,Health and Wellness,26.8,8,17.152,231.552,2/19/2023 0:00,19:24:00,Mobile app,174.4,4.761904716,17.152,8.3
630-74-5166,West,Yorktown,Not member,Male,Automotive,67.13,6,32.2224,435.0024,3/22/2023 0:00,20:19:00,Mobile app,372.78,4.761904716,32.2224,7.4
631-34-1880,South,Newtown,Member,Male,Electronics,29.31,3,7.0344,94.9644,1/8/2023 0:00,19:09:00,Cash,72.93,4.761904716,7.0344,4.3
631-41-3108,West,Yorktown,Not member,Male,Groceries,51.33,7,28.7448,388.0548,3/3/2023 0:00,13:23:00,Cash,324.31,4.761904716,28.7448,7.4
632-32-4574,East,McCordsville,Not member,Male,Automotive,80.92,8,51.7888,699.1488,3/20/2023 0:00,14:14:00,Credit Card,607.36,4.761904716,51.7888,5.5
632-90-0281,South,Newtown,Not member,Female,Clothing and Apparel,42.55,10,34.04,459.54,3/8/2023 0:00,20:01:00,Cash,375.5,4.761904716,34.04,9.3
633-09-3463,South,Newtown,Not member,Female,Sports and Outdoors,52.65,3,12.636,170.586,3/28/2023 0:00,12:58:00,Cash,142.95,4.761904716,12.636,9.5
633-44-8566,West,Yorktown,Member,Male,Electronics,54.38,7,30.4528,411.1128,3/27/2023 0:00,20:35:00,Cash,345.66,4.761904716,30.4528,7.3
633-91-1052,West,Yorktown,Not member,Female,Groceries,17.03,2,2.7248,36.7848,1/27/2023 0:00,15:51:00,Mobile app,24.06,4.761904716,2.7248,5.1
634-97-8956,West,Yorktown,Not member,Male,Electronics,37.9,3,9.096,122.796,2/17/2023 0:00,17:27:00,Cash,98.7,4.761904716,9.096,9.1
